id;overall_category;zone_category;zone_name;name;address;Google map link;Cuisine;Category;More Filters;lat;lon
409;"Europe ";France;"Paris ";Café du coin;9 Rue Camille Desmoulins, 75011 Paris, France;https://www.google.com/maps/place/Caf%C3%A9+du+coin/@48.8590191,2.3787767,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66df71ebff5a1:0xc4c3828d03272ed2!8m2!3d48.8590134!4d2.3809756;;;;"48.8590063";"2.3810003"
410;"Europe ";France;"Paris ";Chez Wang;15 Rue Léon Frot, 75011 Paris, France;https://www.google.com/maps/place/Chez+Wang/@48.8540385,2.3852175,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6720aecae4b19:0xb88f49f29af70a53!8m2!3d48.85407!4d2.3875416;;;;"48.8541047";"2.3877071"
411;"Europe ";France;"Paris ";"Banh Mi ";81 R. de Turbigo, 75003 Paris, France;https://www.google.com/maps/place/Banh+Mi/@48.8666672,2.3584864,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0f686a3919:0x74a695e66bd84fe9!8m2!3d48.8666672!4d2.3606804;;;;"48.8666242";"2.3607841"
412;"Europe ";France;"Paris ";Ngoc Xuyen Saigon;4 Rue Caillaux, 75013 Paris, France;https://www.google.com/maps/place/Ngoc+Xuyen+Saigon/@48.8229203,2.3595409,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718706cd4f03:0xc3cde4013a7ed39!8m2!3d48.8229203!4d2.3617349;;;;"48.822878";"2.3617802"
413;"Europe ";France;"Paris ";Bar Principal;5 Rue du Général Renault, 75011 Paris, France;https://www.google.com/maps/place/Bar+Principal/@48.8615214,2.3759376,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d5b3f4e158b:0xbd9695398b0076cf!8m2!3d48.8615214!4d2.3781316;;;;"48.8614675";"2.3781995"
414;"Europe ";France;"Paris ";Parcelles;13 Rue Chapon, 75003 Paris;https://www.google.com/maps/place/Parcelles/@48.8615214,2.3759376,17z/data=!4m5!3m4!1s0x47e66f5d47c87bd3:0xa7bd623f79119493!8m2!3d48.8632026!4d2.356599;;;;"48.8632239";"2.3566007"
415;"Europe ";France;"Paris ";Grande Brasserie;6 Rue de la Bastille, 75004 Paris;https://www.google.com/maps/place/Grande+Brasserie/@48.8537687,2.3657962,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6739c182668fb:0xd6e7d061d89337e1!8m2!3d48.8537687!4d2.3679902;;;;"48.8537742";"2.3679521"
416;"Europe ";France;"Paris ";Mokonuts;5 Rue Saint-Bernard, 75011 Paris;https://www.google.com/maps/place/Mokonuts/@48.8507906,2.3791894,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6720931e12495:0xcf1f48cb19c7f5d5!8m2!3d48.8507891!4d2.3814224;;;;"48.8508211";"2.3814418"
417;"Europe ";France;"Paris ";Folderol;10 Rue du Grand Prieuré, 75011 Paris;https://www.google.com/maps/place/Folderol/@48.8652356,2.3668705,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ddfa0c546ef:0xe6a004bab87eb43a!8m2!3d48.8652356!4d2.3690645;;;;"48.8651614";"2.3690463"
418;"Europe ";France;"Paris ";Brutos;5 Rue du Général Renault, 75011 Paris;https://www.google.com/maps/place/BRUTOS/@48.8652356,2.3668705,17z/data=!4m5!3m4!1s0x47e66dfa0e9eaaab:0xd465512a3067fc3c!8m2!3d48.8614989!4d2.3781753;;;;"48.8614675";"2.3781995"
419;"Europe ";France;"Paris ";Patrick Roger;3 Pl. de la Madeleine, 75008 Paris;https://www.google.com/maps/place/Patrick+Roger/@48.8693692,2.3209792,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e332a2792e5:0x97cb4fda63315656!8m2!3d48.8693692!4d2.3231732;;;;"48.8693188";"2.3233891"
420;"Europe ";France;"Paris ";Hexagone Café;121 Rue du Château, 75014 Paris;https://www.google.com/maps/place/Hexagone+Caf%C3%A9/@48.8354178,2.3179825,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6704ab5143e1f:0x7e47574abdc0aa6f!8m2!3d48.8353675!4d2.3200888;;;;"48.8353635";"2.3200666"
421;"Europe ";France;"Paris ";Le Mary Céleste;1 Rue Commines, 75003 Paris;https://www.google.com/maps/place/Le+Mary+Celeste/@48.8617387,2.362849,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e07246bcc87:0xc1b5dc7dc3ad06b!8m2!3d48.8617387!4d2.365043;;;;"48.8616437";"2.3648959"
422;"Europe ";France;"Paris ";LE TAGINE RESTAURANT;13 Rue de Crussol, 75011 Paris;https://www.google.com/maps/place/LE+TAGINE+RESTAURANT/@48.8617387,2.362849,17z/data=!4m5!3m4!1s0x47e66dfd65de607d:0x785aeadfcd62304a!8m2!3d48.864249!4d2.3679603;;;;"48.8642557";"2.3679489"
423;"Europe ";France;"Paris ";Restaurant Omar Dhiab;23 Rue Hérold, 75001 Paris;https://www.google.com/maps/place/Restaurant+Omar+Dhiab/@48.8651795,2.3396831,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66feea0e9b747:0x923e7444d3de5894!8m2!3d48.8651795!4d2.3418771;;;;"48.865146";"2.3419422"
424;"Europe ";France;"Paris ";Le Royal China;85 Rue Beaubourg, 75003 Paris;https://www.google.com/maps/place/Le+Royal+China/@48.8640763,2.3526978,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1ae79a80af:0xda670a5f7a9a3718!8m2!3d48.8640763!4d2.3548918;;;;"48.8640618";"2.354889"
425;"Europe ";France;"Paris ";Auberge Nicolas Flamel;51 Rue de Montmorency, 75003 Paris;https://www.google.com/maps/place/Auberge+Nicolas+Flamel/@48.8635635,2.3509089,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1a53299a0f:0xf487cb3cf44c275e!8m2!3d48.8635612!4d2.3531018;;;;"48.8635758";"2.3531607"
426;"Europe ";France;"Paris ";PNY Burger;1 Rue Perrée, 75003 Paris;https://www.google.com/maps/place/PNY+MARAIS/@48.8637941,2.360447,17z/data=!3m2!4b1!5s0x47e66e067b48a77b:0x34abc2d0a69aaea4!4m5!3m4!1s0x47e66e0664df9445:0x938c216aca396992!8m2!3d48.8637941!4d2.362641;;;;"48.8638343";"2.3626426"
427;"Europe ";France;"Paris ";Street Bangkok;3 Rue Eugène Varlin, 75010 Paris;https://www.google.com/maps/place/STREET+BANGKOK+-+Canal/@48.8778058,2.3629027,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e74efcc9957:0x38ce95c554e91a55!8m2!3d48.8778058!4d2.3650967;;;;"48.8778331";"2.3651548"
428;"Europe ";France;"Paris ";" L’Ambassade d’Auvergne";22 Rue du Grenier-Saint-Lazare, 75003 Paris;https://www.google.com/maps/place/Ambassade+d%E2%80%99Auvergne/@48.8630446,2.3512155,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1ba80d2029:0x9a3a5fd4f170cfdc!8m2!3d48.8630446!4d2.3534095;;;;"48.8630163";"2.3533717"
429;"Europe ";France;"Paris ";Restaurant LOUIS par le chef Stéphane Pitré;23 Rue de la Victoire, 75009 Paris;https://www.google.com/maps/place/Restaurant+LOUIS+par+le+chef+St%C3%A9phane+Pitr%C3%A9/@48.8750445,2.3366,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fdd74b5ad1b:0x9d12bb0b944d182e!8m2!3d48.8750589!4d2.3387954;;;;"48.8750657";"2.3388038"
430;"Europe ";France;"Paris ";Magna Street Food;48 Rue Notre Dame de Lorette, 75009 Paris;https://www.google.com/maps/place/Magn%C3%A0+Street+Food/@48.8750445,2.3366,17z/data=!4m5!3m4!1s0x47e66f6149e89cf1:0xd37352b4f2f044b5!8m2!3d48.8796071!4d2.3362465;;;;"48.8796175";"2.3361976"
1005;"Europe ";"France ";?;Mirazur;30 Av. Aristide Briand, 06500 Menton;https://www.google.com/maps/place/Restaurant+Mirazur/@43.7858597,7.5257201,17z/data=!3m2!4b1!5s0x12cdec097a275955:0xe33314d37d9e9a99!4m5!3m4!1s0x12cdec097ad9c09b:0x970320ed1eeb6f98!8m2!3d43.7858597!4d7.5279141;;;;"43.7859095";"7.5279965"
431;"Europe ";France;"Paris ";"Sanjo ";29 Rue d'Argenteuil, 75001 Paris;https://www.google.com/maps/place/Sanjo/@48.8663375,2.3309691,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e2fe3a9acab:0x7eb8d88f6f3715cc!8m2!3d48.8663407!4d2.3331693;;;;"48.8663481";"2.3331854"
432;"Europe ";France;"Paris ";"Le Palais du Grand Moghol ";18, rue Paul Bert, 75011 Paris;https://www.google.com/maps/place/Au+Palais+du+Grand+Moghol/@48.8825214,2.3435383,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e4212557d3f:0x711cc1c06c344c55!8m2!3d48.8825111!4d2.3457499;;;;"48.8522292";"2.3848682"
433;"Europe ";France;"Paris ";"Au Petit Panisse ";35 Rue de Montreuil, 75011 Paris;https://www.google.com/maps/place/Au+petit+Panisse/@48.8505542,2.3845057,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6720b7cefb64f:0x981c30b7ee6c29f9!8m2!3d48.8505111!4d2.3867045;;;;"48.8504999";"2.3867326"
434;"Europe ";France;"Paris ";Phở Bánh Cuốn 14;129 Av. de Choisy, 75013 Paris;https://www.google.com/maps/place/Ph%E1%BB%9F+B%C3%A1nh+Cu%E1%BB%91n+14/@48.8263262,2.3573822,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67188b731b423:0xbf85dfcac43a0131!8m2!3d48.8263313!4d2.3595899;;;;"48.826412";"2.3595345"
435;"Europe ";France;"Paris ";"Le Rubis ";14 Rue Léopold Bellan, 75002 Paris;https://www.google.com/maps/place/Le+Rubis/@48.8666873,2.343857,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e17f09c865d:0x4980866636b13bb1!8m2!3d48.8666873!4d2.3460457!16s%2Fg%2F1s04brvh0;;;;"48.8665852";"2.3460365"
436;"Europe ";France;"Paris ";Le Bistrot d'a Cote Flaubert;10 Rue Gustave Flaubert, 75017 Paris;https://www.google.com/maps/place/Le+Bistrot+d'a+Cote+Flaubert/@48.8814832,2.296537,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f9434615235:0x2319925a8f55e1ea!8m2!3d48.8814832!4d2.298731;;;;"48.881423";"2.2986819"
437;"Europe ";France;"Paris ";L'Épi Dupin;11 Rue Dupin, 75006 Paris;https://www.google.com/maps/place/L'%C3%89pi+Dupin/@48.8497811,2.3232664,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671d3b9e6596d:0xce80dd3ab93880d4!8m2!3d48.8497811!4d2.3254604;;;;"48.8497702";"2.3253957"
438;"Europe ";France;Rhône-Alpes;Auberge de Crussol;Chem. de Beauregard, 07130 Saint-Péray;https://www.google.com/maps/place/Auberge+de+Crussol/@44.9410496,4.8463102,17z/data=!3m1!4b1!4m5!3m4!1s0x47f559175fa965d3:0x57825884869da7e2!8m2!3d44.9411139!4d4.8484639;;;;"44.943027";"4.846999"
439;"Europe ";France;Brittany / Normandy;Maison Cachée;9 Rue Haute Candre, 56220 Rochefort-en-Terre;https://www.google.com/maps/place/Restaurant+Maison+Cach%C3%A9e/@47.6992153,-2.3392619,17z/data=!3m1!4b1!4m5!3m4!1s0x480f94e0737ea78d:0x41f6c72e28c53556!8m2!3d47.6992153!4d-2.3370679;;;;"47.699227";"-2.3369125"
440;"Europe ";France;?;L'Auberge De Saint Rémy;12, boulevard Mirabeau 13210 Saint-Remy-De-Provence;https://www.google.com/maps/place/12+Bd+Mirabeau,+13210+Saint-R%C3%A9my-de-Provence/@43.7884659,4.8310876,17z/data=!3m1!4b1!4m5!3m4!1s0x12b5e440d97dcde1:0xa34581470319196a!8m2!3d43.7884659!4d4.8332816;;;;"43.7885168";"4.833253"
441;"Europe ";France;French Riviera;La Merenda;4 Rue Raoul Bosio, 06300 Nice;https://www.google.com/maps/place/La+Merenda/@43.6965092,7.2709162,17z/data=!3m1!4b1!4m5!3m4!1s0x12cddac8ff7e2ba7:0x58c3f5abedd9851d!8m2!3d43.6965092!4d7.2731102;;;;"43.6965503";"7.273115"
442;"Europe ";France;French Riviera;Citta di Siena;10 rue Saint Vincent, 06300 Nice France;https://www.google.com/maps/place/Citta+di+Siena/@43.696794,7.272764,17z/data=!3m1!4b1!4m5!3m4!1s0x12cddaa340bc2c63:0x7342846716f536b0!8m2!3d43.696794!4d7.274958;;;;"43.697002";"7.275052"
443;"Europe ";France;North;La Petite Maison;3 Pl. du Connétable, 18300 Sancerre;https://www.google.com/maps/place/La+Petite+Maison/@47.3306249,2.8377478,17z/data=!3m1!4b1!4m5!3m4!1s0x47f005e08b671d5b:0xf57f00caea8db2a1!8m2!3d47.3306249!4d2.8399418;;;;"47.330609";"2.840015"
444;"Europe ";France;"Alsace/Jura ";Le Bistro D’Hugo;1026 Av. de Chalon, 39570 Courlans;https://www.google.com/maps/place/Le+Bistro+D'Hugo/@46.6758689,5.493204,17z/data=!3m1!4b1!4m5!3m4!1s0x478cd66a5c953b4b:0xf0fa65d394120a5a!8m2!3d46.6758325!4d5.4954187;;;;"46.6758397";"5.495514"
445;"Europe ";France;"Paris ";Le Lac de L’Ouest;7 Rue Volta, 75003 Paris;https://www.google.com/maps/place/Le+Lac+de+l'Ouest/@48.8614989,2.3759813,17z/data=!4m5!3m4!1s0x47e66e05499b02f3:0xb667eefc0826ffaa!8m2!3d48.8648862!4d2.3568814;;;;"48.8648771";"2.3568916"
446;"Europe ";France;"Paris ";Gramme;5 Rue de la Fontaine au Roi, 75011 Paris, France;https://www.google.com/maps/place/Sonny%E2%80%99s+pizza/@48.8687435,2.3663856,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66df5d0fcd56f:0x6481926158cc617!8m2!3d48.8687065!4d2.3685744;;;;"48.8686876";"2.3685488"
447;"Europe ";France;"Paris ";"Chez Alain Miam Miam ";86 Rue des Archives, 75003 Paris;https://www.google.com/maps/place/Gramme/@48.8648824,2.3547039,17z/data=!4m5!3m4!1s0x47e66f080dc30de7:0x55274e49667ee4df!8m2!3d48.863172!4d2.3605817;;;;"48.8631641";"2.360545"
448;"Europe ";France;"Paris ";Naritake Ramen;26 Rue Charlot, 75003 Paris;https://www.google.com/maps/place/Chez+Alain+Miam+Miam/@48.8622392,2.3597358,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e069d3e94ab:0x582a8161ac9c7547!8m2!3d48.8622392!4d2.3619245!16s%2Fg%2F11b6sk8dm5;;;;"48.8622839";"2.3619385"
449;"Europe ";France;"Paris ";Melt;31 Rue des Petits Champs, 75001 Paris;https://www.google.com/maps/place/Naritake+Ramen/@48.8622392,2.3597358,17z/data=!4m6!3m5!1s0x47e66e3ad5f08e51:0xb5184cdf3d334ddb!8m2!3d48.8667088!4d2.3367826!16s%2Fg%2F1hc440xbt;;;;"48.8667188";"2.3368236"
310;"Europe ";France;"Paris ";Haikara;82 Rue de la Folie Méricourt, 75011 Paris;https://www.google.com/maps/place/Haikara+Summer/@48.8665157,2.3340766,14z/data=!4m5!3m4!1s0x47e66d89c7f99ccf:0x88372c3baa25f7ba!8m2!3d48.8663807!4d2.3701875;;;;"48.8663473";"2.3700299"
450;"Europe ";France;"Paris ";Muniyandi Vilas;207 Rue du Faubourg Saint-Denis, 75010 Paris;https://www.google.com/maps/place/Muniyandi+Vilas/@48.8838477,2.3569175,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e70339ad6fb:0xbdbf5fad1caa91bc!8m2!3d48.8838477!4d2.3591062!16s%2Fg%2F1tf4288c;;;;"48.8837886";"2.3591203"
451;"Europe ";France;"Paris ";New Hoa Khoan;15 Av. de Choisy, 75013 Paris;https://www.google.com/maps/place/New+Hoa+Khoan/@48.8208458,2.3612891,17z/data=!3m1!4b1!4m6!3m5!1s0x47e67229fdfc7753:0x1e7aa641bd5c4005!8m2!3d48.8208458!4d2.3634778!16s%2Fg%2F1tm28_9p;;;;"48.8209169";"2.3637844"
452;"Europe ";France;"Paris ";Restaurant Ella;14 Rue du Faubourg Saint-Denis, 75010 Paris;https://www.google.com/maps/place/Restaurant+Ella/@48.870453,2.3509782,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e116f71582f:0x41ff0558b2842086!8m2!3d48.870453!4d2.3531669!16s%2Fg%2F11b7y9py20;;;;"48.870448";"2.3531286"
453;"Europe ";France;"Paris ";Bob De Tunis;10 Rue Richer, 75009 Paris;https://www.google.com/maps/place/Restaurant+Ella/@48.870453,2.3509782,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e116f71582f:0x41ff0558b2842086!8m2!3d48.870453!4d2.3531669!16s%2Fg%2F11b7y9py20;;;;"48.874083";"2.347004"
501;"Europe ";France;"Paris ";"Frenchie  ";5 Rue du Nil, 75002 Paris;https://www.google.com/maps/place/Frenchie/@48.8663807,2.3679935,17z/data=!4m5!3m4!1s0x47e66e17a6bac05f:0x933306126d5b9f03!8m2!3d48.8677099!4d2.3479183;;;;"48.8677443";"2.347922"
502;"Europe ";France;"Paris ";Frenchie Bar à Vins;6 Rue du Nil, 75002 Paris;https://www.google.com/maps/place/Frenchie+Bar+%C3%A0+Vins/@48.8677099,2.3457243,17z/data=!4m5!3m4!1s0x47e66f62917a75f9:0xc8bba166cbe9a23e!8m2!3d48.8678076!4d2.3479027;;;;"48.8677971";"2.3479177"
503;"Europe ";France;"Paris ";FTG;9 Rue du Nil, 75002 Paris;https://www.google.com/maps/place/FTG/@48.8678076,2.3457087,17z/data=!4m5!3m4!1s0x47e66e17a3243e11:0x4c2aa311be0a60e!8m2!3d48.8676822!4d2.3476898;;;;"48.8676586";"2.3476093"
504;"Europe ";France;"Paris ";Mosugo;35 Bd Haussmann, 75009 Paris;https://www.google.com/maps/place/Mosugo+par+Mory+Sacko/@48.8665157,2.3340766,14z/data=!4m5!3m4!1s0x47e66fc4b5e541fb:0x1be16502c22abc02!8m2!3d48.8731537!4d2.3304052;;;;"48.8730999";"2.3298644"
505;"Europe ";France;"Paris ";"Langosteria ";" Cheval blanc, Quai du Louvre, 75001 Paris";https://www.google.com/maps/place/Langosteria/@48.8588971,2.3398572,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fd403724621:0x7ef935d527ddd9dc!8m2!3d48.8588971!4d2.3420459!16s%2Fg%2F11nfrxq9jb;;;;"48.8588572";"2.3421794"
506;"Europe ";France;"Paris ";Kodawari Ramen (Tsukiji);12 Rue de Richelieu, 75001 Paris;https://www.google.com/maps/place/Kodawari+Ramen+(Tsukiji)/@48.8643421,2.3340565,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66ff5e668ed99:0x17f9a41c53f5e4ce!8m2!3d48.8643421!4d2.3362452!16s%2Fg%2F1tmxq9qc;;;;"48.8644027";"2.3363001"
507;"Europe ";France;"Paris ";"Petit Bao ";116 Rue Saint-Denis, 75002 Paris;https://www.google.com/maps/place/Petit+Bao/@48.8643738,2.3481283,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66faa7ca728a7:0xbbd73bca2072db70!8m2!3d48.8643738!4d2.350317!16s%2Fg%2F11gv07qwjp;;;;"48.8643762";"2.3502434"
508;"Europe ";France;"Paris ";"Grazie ";91 Bd Beaumarchais, 75003 Paris;https://www.google.com/maps/place/Grazie/@48.8593343,2.3650982,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66dfe20f3e95d:0xf566d71a7d1c912c!8m2!3d48.8593343!4d2.3672869!16s%2Fg%2F1tcxchtt;;;;"48.8593755";"2.3673858"
509;"Europe ";France;"Paris ";"Rose Bakery ";46 rue des Martyrs, 75009 Paris;https://www.google.com/maps/place/Rose+Bakery+Take+Away/@48.8794614,2.3379667,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e46dbed96e9:0x231adb35f0f78d90!8m2!3d48.8794614!4d2.3401554!16s%2Fg%2F11j1l1n4jl;;;;"48.8793902";"2.3400956"
601;"Europe ";France;"Paris ";"Tamara ";15 Rue de Richelieu, 75001 Paris;https://www.google.com/maps/place/Restaurant+Tamara/@48.8642796,2.333859,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66ffff66b6595:0x5f585afa3c27e7d9!8m2!3d48.8642796!4d2.336053;;;;"48.8642413";"2.3360363"
611;"Europe ";France;"Paris ";Alliance;5 Rue de Poissy, 75005, Paris.;https://www.google.com/maps/place/Alliance/@48.8499163,2.3511226,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671e493a76779:0x535af33685a58446!8m2!3d48.8499163!4d2.3533113!16s%2Fg%2F11bxdt42h6;;;;"48.8499322";"2.3532734"
612;"Europe ";France;"Paris ";"Fief ";44 Rue de la Folie Mericourt, 75011, Paris;https://www.google.com/maps/place/F.I.E.F.+%2F+Le+Comptoir+d'h%C3%B4tes+*/@48.863659,2.3702763,17z/data=!4m15!1m8!3m7!1s0x47e66dfc8f7a2c6d:0x12dac22a4271bf0c!2s44+Rue+de+la+Folie+M%C3%A9ricourt,+75011+Paris!3b1!8m2!3d48.863659!4d2.372465!16s%2Fg%2F11bw3xsc7l!3m5!1s0x47e66d752669ff03:0xe378fa7a26bb17f!8m2!3d48.8636462!4d2.3724034!16s%2Fg%2F11hzqhmdhh;;;;"48.863636";"2.3724038"
613;"Europe ";France;"Paris ";"L'Assiette ";181 Rue du Château, 74014, Paris;https://www.google.com/maps/place/L'Assiette/@48.833419,2.3218803,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671b44f4ece91:0xf3c65a8210f41d27!8m2!3d48.833419!4d2.324069!16s%2Fg%2F1tjgnxmj;;;;"48.8333579";"2.324061"
614;"Europe ";France;"Paris ";"Brasserie Lipp ";151 Boulevard Saint Germain, 75006 Paris;https://www.google.com/maps/place/Brasserie+Lipp/@48.8537293,2.3302561,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671d7825f7483:0x3c0decb464c0b742!8m2!3d48.8537293!4d2.3324448!16s%2Fm%2F012cdxnc;;;;"48.840725";"2.334086"
615;"Europe ";France;"Paris ";"Les Inséparables ";12 Rue Francœur, 75018 Paris;https://www.google.com/maps/place/Les+Ins%C3%A9parables/@48.890292,2.3399633,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f963d247659:0x37314d1c3a595a3c!8m2!3d48.890292!4d2.342152!16s%2Fg%2F11lgyxbz6l;;;;"48.8902717";"2.3421566"
616;"Europe ";France;"Paris ";"Eels ";27 Rue d'Hauteville, 75010 Paris;https://www.google.com/maps/place/Restaurant+Eels/@48.87321,2.3480782,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e145d74acc5:0xd5850641931fd296!8m2!3d48.87321!4d2.3502669!16s%2Fg%2F11d_8cfksz;;;;"48.8732299";"2.3502848"
617;"Europe ";France;"Paris ";"Brigade du Tigre ";38 Rue du Faubourg Poissonnière, 75010 Paris;https://www.google.com/maps/place/Brigade+du+Tigre/@48.8734359,2.3459305,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f8dfb1023ab:0xb5e0bd08d03eff6!8m2!3d48.8734359!4d2.3481192!16s%2Fg%2F11hf97x0tv;;;;"48.87345";"2.348066"
618;"Europe ";France;"Paris ";"Pottoka ";4 Rue de l'Exposition, 75007 Paris;https://www.google.com/maps/place/Pottoka/@48.8581265,2.3003791,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fdf75b9e8db:0x6de7445cdeef4f35!8m2!3d48.8581265!4d2.3025678!16s%2Fg%2F1wcxcddw;;;;"48.8581564";"2.3025566"
619;"Europe ";France;"Paris ";"La Réserve ";44 Rue Léon Frot, 75011 Paris;https://www.google.com/maps/place/La+r%C3%A9serve/@48.8557411,2.3844549,17z/data=!3m2!4b1!5s0x47e66df578c014b5:0x74ef77fece4ce7b7!4m6!3m5!1s0x47e66df578bc498d:0x3eb400f4910568c3!8m2!3d48.8557411!4d2.3866436!16s%2Fg%2F11c3sr89tj;;;;"48.8557197";"2.3866023"
620;"Europe ";France;"Paris ";"Magma ";9 Rue Jean-Pierre Timbaud, 75011 Paris;https://www.google.com/maps/place/Magma/@48.8651114,2.3650444,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f2d56c01d8f:0xaf15813b920c097a!8m2!3d48.8651114!4d2.3672331!16s%2Fg%2F11t40s6qdn;;;;"48.865088";"2.367155"
621;"Europe ";France;"Paris ";"Osteria Ferrara ";7 Rue du Dahomey, 75011 Paris;https://www.google.com/maps/place/Osteria+Ferrara/@48.8512483,2.3811057,17z/data=!3m1!4b1!4m6!3m5!1s0x47e67208ccfb8f3f:0x537ba22d5a6ebe6d!8m2!3d48.8512483!4d2.3832944!16s%2Fg%2F1vr3ch8q;;;;"48.8512179";"2.383213"
622;"Europe ";France;"Paris ";EnYaa;37 Rue de Montpensier, 75001 Paris;https://www.google.com/maps/place/EnYaa/@48.8658433,2.3350672,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e24d089138f:0x7b09d1bf8b367656!8m2!3d48.8658433!4d2.3372559!16s%2Fg%2F11c5qqb5lz;;;;"48.8658077";"2.3372458"
623;"Europe ";France;"Paris ";"Les Arlots ";136 Rue du Faubourg Poissonnière, 75010 Paris;https://www.google.com/maps/place/Les+Arlots/@48.8806241,2.3478508,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e6bc4d52d15:0xb424c76fe154f000!8m2!3d48.8806241!4d2.3500395!16s%2Fg%2F11cmdxbr4s;;;;"48.8806872";"2.3499983"
624;"Europe ";France;"Paris ";XiaoLongKan;8 Rue Saint-Marc, 75002 Paris;https://www.google.com/maps/place/XiaoLongKan/@48.8703947,2.3394907,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f7c00ff45e7:0x153f7ffe42a5cd48!8m2!3d48.8703947!4d2.3416794!16s%2Fg%2F11jr9hjfpd;;;;"48.8703393";"2.3418524"
626;"Europe ";France;"Paris ";L'Arpège;84 Rue de Varenne, 75007 Paris;https://www.google.com/maps/place/Arp%C3%A8ge/@48.8557424,2.3148605,17z/data=!3m1!4b1!4m6!3m5!1s0x47e6702a1700ea43:0xee64dc33b34d3fd9!8m2!3d48.8557424!4d2.3170492!16s%2Fm%2F02qsr6m;;;;"48.8557029";"2.3171011"
627;"Europe ";France;"Paris ";L'Osteria Dell'Anima;37 Rue Oberkampf, 75011 Paris;https://www.google.com/maps/place/L'Osteria+Dell'Anima/@48.8639985,2.3682668,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66dfce2906a47:0x54e572d09b7784cc!8m2!3d48.8639985!4d2.3704555!16s%2Fg%2F1tgvcyqb;;;;"48.8639783";"2.3704548"
628;"Europe ";France;"Paris ";Jixiao’s Buns;check;;;;;"41.0434289";"72.3727288"
629;"Europe ";France;"Paris ";Chez Magda;6-8 Pl. de la Bataille de Stalingrad, 75019 Paris;https://www.google.com/maps/place/Chez+Magda/@48.8832787,2.367585,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66dd87e9d6733:0xb3ae2ab255d4a3ea!8m2!3d48.8832787!4d2.3697737!16s%2Fg%2F11fsmvfgsx;;;;"48.8835848";"2.3695698"
630;"Europe ";France;"Paris ";Le Petit Vendôme;" 8 Rue des Capucines, 75002 Paris";https://www.google.com/maps/place/Le+Petit+Vend%C3%B4me/@48.8688035,2.3275167,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e319eab6f3d:0x75066f256c77f1a7!8m2!3d48.8688035!4d2.3297054!16s%2Fg%2F11b6g88wf9;;;;"48.8687628";"2.3297223"
